Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Left-Sided Heart Failure	11/126	8.198209689691287E-11	1.0888108760849457E-8	0	0	16.166960611405052	375.4699036644629	CSF3;IL6;EDN1;CSF2;IL1B;PLAT;SOD2;TNF;PPARGC1A;CXCL2;MYLK
Obesity	35/1961	8.343175867109653E-11	1.0932897656260489E-8	0	0	3.305191984437267	76.70356420451178	CSF3;CSF2;TNF;CXCL2;CXCL5;ICAM1;C3;HELZ2;CYP27B1;SOCS3;C1QTNF1;S100A12;MAP3K8;SPRR2A;PPARGC1A;STAT5A;EDN1;TNFSF14;MRGPRX3;CCL20;SLC6A14;CYP4F3;SOD2;MMP9;IL1A;IL6;IFI27;MIR221;IL1B;SAA1;S100A9;S100A8;CFB;BIRC3;TLR2
Liver Cirrhosis	21/683	8.865548783793832E-11	1.1464554400937603E-8	0	0	5.69383439075972	131.7909893162953	NANOS1;CSF3;EDN1;CSF2;PDGFB;CXCL1;SOD2;TNF;MMP9;CXCL5;ICAM1;TYMP;SOCS3;IL1A;IL6;MIR221;OAS1;IL1B;IRF7;S100A9;TLR2
Colon Carcinoma	36/2091	1.1167678578843827E-10	1.4254018840633396E-8	0	0	3.188267176789415	73.06045674438484	CSF3;CSF2;ITGB3;PLAT;CXCL1;NID1;CXCL3;TNF;CXCL2;ICAM1;TYMP;CYP27B1;SOCS3;MAP3K8;PPARGC1A;STAT5A;IL32;EDN1;TNFSF14;MYEOV;CYP4F3;LIF;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;OAS1;IL1B;SAA1;XAF1;IRF9;BIRC3;HBEGF;TLR2
Psoriasiform eczema	7/28	1.1854532091019111E-10	1.493671043468408E-8	0	0	46.29629629629629	1058.1354524783465	IL1A;CSF3;IL6;CCL20;TNF;S100A8;ICAM1
Colorectal Cancer	46/3298	1.2320156882664705E-10	1.5326898967446674E-8	0	0	2.582934662983177	58.93533506404967	IFITM1;CSF2;BCL2A1;ITGB3;TNFAIP3;PLAT;CXCL1;VTCN1;NID1;TNF;CXCL14;CXCL5;ICAM1;TYMP;CYP27B1;SOCS3;IRAK2;MAP3K8;PPARGC1A;KRT6B;STAT5A;IL32;EDN1;TNFSF14;CCL20;MYEOV;SLC6A14;CYP4F3;INHBA;SOD2;MMP9;IL1A;IL6;VNN1;MMP13;IFI27;MIR221;IL1B;IRF7;ADAM8;XAF1;S100A9;S100A8;BIRC3;HBEGF;TLR2
Sjogren's Syndrome	14/260	1.3066165783497964E-10	1.605178466502725E-8	0	0	9.971509971509972	226.93571123797065	TNFAIP3;CXCL1;TNF;MMP9;ICAM1;PSMB9;C3;IL1A;IL6;IFI27;OAS1;TNIP1;IL1B;KRT6B
Brain Injuries, Focal	9/70	1.3749879531186335E-10	1.6683187164506088E-8	0	0	23.809523809523807	540.652522862585	IL1A;CSF3;IL6;IL1B;SOD2;TNF;MMP9;CFB;TLR2
Injuries, Acute Brain	9/70	1.3749879531186335E-10	1.6479733662499915E-8	0	0	23.809523809523807	540.652522862585	IL1A;CSF3;IL6;IL1B;SOD2;TNF;MMP9;CFB;TLR2
Brain Injuries	9/70	1.3749879531186335E-10	1.628118265451799E-8	0	0	23.809523809523807	540.652522862585	IL1A;CSF3;IL6;IL1B;SOD2;TNF;MMP9;CFB;TLR2
Brain Lacerations	9/70	1.3749879531186335E-10	1.6087359051488012E-8	0	0	23.809523809523807	540.652522862585	IL1A;CSF3;IL6;IL1B;SOD2;TNF;MMP9;CFB;TLR2
Restenosis	13/215	1.4926629148862487E-10	1.725869544412006E-8	0	0	11.197243755383289	253.34087836419695	CSF3;MRGPRX3;ITGB3;TNF;MMP9;C3;IL1A;IL6;MIR221;IL1B;S100A12;S100A8;TLR2
Brain Ischemia	14/264	1.5983505403081048E-10	1.826580129086983E-8	0	0	9.820426487093153	221.5181694911675	EDN1;CCL20;LIF;PLAT;SOD2;TNF;MMP9;ICAM1;C3;IL1A;IL6;MMP13;IL1B;ZC3H12A
Systemic Scleroderma	19/562	1.6025311330627734E-10	1.8103075834184987E-8	0	0	6.260709107684197	141.20570227285353	CXCL6;EDN1;CSF2;TNFSF14;ITGB3;MX1;PDGFB;TNFAIP3;TNF;MMP9;ICAM1;IL1A;IL6;FAM167A;TNIP1;OAS2;IL1B;IRF7;TLR2
Middle Cerebral Artery Occlusion	11/135	1.7347161690627885E-10	1.937362557903305E-8	0	0	15.089163237311386	339.1290512121629	C3;IL6;EDN1;IL1B;ZC3H12A;PLAT;SOD2;TNF;CXCL2;MMP9;ICAM1
Heart Decompensation	10/102	1.9416371023371747E-10	2.1440909485134554E-8	0	0	18.155410312273055	405.99708506784384	CSF3;IL6;EDN1;CSF2;IL1B;PLAT;SOD2;TNF;PPARGC1A;CXCL2
Kaposi Sarcoma	15/323	2.1693355809238283E-10	2.3689144543688205E-8	0	0	8.599931200550396	191.36076705519454	IL32;EDN1;CSF2;CCL20;ITGB3;PDGFB;CXCL1;TNF;ICAM1;IL1A;IL6;MMP13;TNIP1;IL1B;IRF7
Shock, Hemorrhagic	5/8	2.3114504463728412E-10	2.4963664820826684E-8	0	0	115.74074074074073	2568.052743471072	IL6;CXCL1;CXCL2;TNF;ICAM1
Thyroid carcinoma	21/721	2.3885880534195635E-10	2.5516351509790728E-8	0	0	5.393743257820928	119.49918290830499	IL32;EDN1;CSF2;CCL20;CXCL1;PDZK1IP1;TNF;MMP9;ICAM1;TYMP;SOCS3;IL1A;IL6;IFI27;MIR221;IL1B;S100A12;MAP3K8;METTL7A;S100A9;S100A8
Juvenile arthritis	15/326	2.46687167666334E-10	2.6069263266932584E-8	0	0	8.520790729379685	188.50460216165007	IL32;CSF2;CCL20;TNFAIP3;CXCL1;VTCN1;TNF;ICAM1;PSMB9;IL1A;IL6;IL1B;MAFF;S100A12;HBEGF
Gastritis	12/181	2.7418264346586407E-10	2.8666670425345875E-8	0	0	12.277470841006751	270.3158581904895	IL32;IL1A;IL6;CSF2;CCL20;IL1B;CXCL1;TNF;S100A9;MMP9;S100A8;TLR2
Heart Failure, Right-Sided	10/106	2.8521142606852687E-10	2.9505872583173494E-8	0	0	17.470300489168412	383.95860176165337	CSF3;IL6;EDN1;CSF2;IL1B;PLAT;SOD2;TNF;PPARGC1A;CXCL2
Bacterial Infections	14/276	2.868169770426746E-10	2.9362888024743815E-8	0	0	9.39345142243693	206.39457554981064	CSF3;EDN1;CXCL1;TNF;CXCL2;MMP9;C3;IL1A;IL6;IRAK2;IL1B;SAA1;S100A8;TLR2
Vascular inflammations	11/142	2.994657777747089E-10	3.0341749113091125E-8	0	0	14.345331246739695	314.57906972312986	IL1A;IL6;P2RY6;TNFSF14;S100A12;MAP3K8;TNF;S100A9;MMP9;S100A8;TLR2
Dermatitis, Allergic Contact	10/107	3.132121468895262E-10	3.1410703873778195E-8	0	0	17.307026652821044	378.7494006471403	IL32;SOCS3;IL1A;CSF2;IL1B;PLAT;TNF;CXCL2;MMP9;ICAM1
Myocardial Failure	10/108	3.436338087943128E-10	3.411346538212632E-8	0	0	17.146776406035663	373.65302700388315	CSF3;IL6;EDN1;CSF2;IL1B;PLAT;SOD2;TNF;PPARGC1A;CXCL2
Prostate carcinoma	44/3145	3.6432715362968227E-10	3.5806072658725175E-8	0	0	2.590826120237885	56.306343440058995	SERPINA3;CSF3;CSF2;BCL2A1;PDGFB;PLAT;CXCL1;NID1;TNF;CXCL14;CXCL5;ICAM1;MYLK;CYP27B1;SOCS3;MAP3K8;PPARGC1A;STAT5A;IL32;EDN1;CCL20;CYP4F3;MX1;LIF;INHBA;SOD2;MMP9;PSMB9;IL1A;IL6;MMP13;IFI27;MIR221;OAS1;OAS2;OAS3;IL1B;ADAM8;XAF1;S100A9;S100A8;IRF9;BIRC3;HBEGF
Ischemic stroke	16/394	3.711752584076088E-10	3.611792514485128E-8	0	0	7.5202105658958445	163.29646001304496	SERPINA3;CSF3;TNFSF14;BCL2A1;ITGB3;LIF;PLAT;TNF;MMP9;ICAM1;IL1A;IL6;IL1B;ZC3H12A;SAA1;IRF9
Experimental Lung Inflammation	8/53	4.0261644353267846E-10	3.879327850038396E-8	0	0	27.952480782669458	604.6970443104682	IL6;CSF2;CCL20;IL1B;CXCL1;TNF;CXCL5;MYLK
Cystic Fibrosis	19/594	4.0636673980833457E-10	3.8774488532391386E-8	0	0	5.923431849357775	128.0868986833422	CXCL6;SERPINA3;CSF2;TNFSF14;MRGPRX3;SLC6A14;TNF;CXCL2;MMP9;ICAM1;IL1A;IL6;OAS1;IL1B;S100A12;PI3;S100A9;S100A8;TLR2
Epstein-Barr Virus Infections	13/234	4.252988044956725E-10	4.019073702484105E-8	0	0	10.288065843621398	221.99824202304583	GBP5;CSF2;TNFAIP3;VTCN1;TNF;MMP9;ICAM1;PSMB9;IL1A;IL6;IL1B;IRF7;S100A9
Pancreatic carcinoma	33/1869	4.6426224849723477E-10	4.345494645934117E-8	0	0	3.269722370845966	70.26820250252416	SERPINA3;CSF3;CSF2;PLAT;VTCN1;TNF;CXCL14;CXCL5;ICAM1;TYMP;C3;CYP27B1;SOCS3;P2RY6;PPARGC1A;IL32;CCL20;LIF;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;ADAM8;LTB;S100A9;S100A8;BIRC3;HBEGF;TLR2
Diabetes	27/1268	4.95709701643467E-10	4.5960707054264093E-8	0	0	3.943217665615142	84.4835593039859	SERPINA3;CSF3;CSF2;TNFAIP3;VTCN1;TNF;CXCL5;ICAM1;C3;SOCS3;ZC3H12A;S100A12;SPRR2A;PPARGC1A;STAT5A;EDN1;TNFSF14;CCL20;LIF;SOD2;MMP9;IL1A;IL6;IL1B;S100A8;CFB;TLR2
Anoxia	14/288	5.005596401656886E-10	4.597663685559241E-8	0	0	9.002057613168724	192.78171365961336	EDN1;ITGB3;PDGFB;TNFAIP3;PLAT;INHBA;SOD2;TNF;MMP9;ICAM1;IL6;IL1B;BIRC3;TLR2
Tuberculosis	19/602	5.081199805988922E-10	4.623891823449919E-8	0	0	5.844715147040728	125.07867809928419	IL32;GBP5;CSF2;BCL2A1;CCL20;TNF;CXCL2;MMP9;ICAM1;PSMB9;C3;CYP27B1;SOCS3;IL1A;IL6;IFI27;IL1B;LTB;TLR2
Amyloidosis	22/833	5.310810778775787E-10	4.788499847138388E-8	0	0	4.890845226979681	104.44941113795805	SERPINA3;EDN1;CSF2;CXCL1;SOD2;TNF;MMP9;ICAM1;C3;SOCS3;IL1A;IL6;MMP13;IL1B;SAA1;S100A12;SAA2;S100A9;PPARGC1A;S100A8;CFB;TLR2
Dermatologic disorders	16/406	5.743488440776938E-10	5.131545854177796E-8	0	0	7.297938332421091	155.2839566642139	IL32;CCL20;CXCL1;CXCL3;PDZK1IP1;SOD2;TNF;CXCL2;MMP9;IL1A;IL6;IL1B;PI3;S100A8;IVL;TLR2
Carcinoma of lung	38/2476	7.871119001092843E-10	6.969131310156798E-8	0	0	2.84209896487764	59.57792783272553	CXCL6;CSF3;CSF2;BCL2A1;ITGB3;PDGFB;PLAT;CXCL1;VTCN1;TNF;CXCL14;CXCL5;ICAM1;MYLK;TYMP;CYP27B1;SOCS3;S100A12;MAP3K8;PPARGC1A;IL32;EDN1;CCL20;CYP4F3;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;IRF7;ADAM8;S100A8;CFB;BIRC3;HBEGF
Lupus Erythematosus, Systemic	25/1113	8.412813294452673E-10	7.38224366588222E-8	0	0	4.1595953545639075	86.91929966608167	CSF2;ITGB3;TNFAIP3;TNF;IFI44L;ICAM1;C3;SOCS3;ZC3H12A;EDN1;MX1;SOD2;MMP9;PSMB9;IL1A;IL6;FAM167A;TNIP1;IL1B;IRF7;S100A9;S100A8;CFB;IRF9;TLR2
ovarian neoplasm	23/938	8.511221991716396E-10	7.402503516335287E-8	0	0	4.540788122877675	94.83193245399107	STAT5A;SERPINA3;EDN1;CSF2;ITGB3;PDGFB;LIF;PLAT;CXCL1;VTCN1;SOD2;TNF;MMP9;ICAM1;TYMP;PSMB9;IL1A;IL6;IFI27;IL1B;MAP3K8;HBEGF;TLR2
Senile Plaques	14/301	8.891897221608352E-10	7.665751394207622E-8	0	0	8.613264427217915	179.50655032238487	SERPINA3;CSF2;MX1;LIF;SOD2;TNF;MMP9;ICAM1;IL1A;IL6;IL1B;S100A9;PPARGC1A;S100A8
Premature Birth	10/119	8.988925724577793E-10	7.6820140887957E-8	0	0	15.561780267662622	324.1496667492554	IL1A;IL6;EDN1;IL1B;SOD2;TNF;MMP9;CFB;CXCL5;TLR2
Pancreatitis, Chronic	14/302	9.282919132027118E-10	7.864873209445045E-8	0	0	8.584743684081433	178.54270799210138	SERPINA3;EDN1;CCL20;SOD2;TNF;CXCL14;ICAM1;TYMP;IL1A;IL6;P2RY6;IFI27;IL1B;CFB
Colonic Neoplasms	21/778	9.451544096875257E-10	7.939297041375215E-8	0	0	4.998571836618109	103.86868725865094	IL32;CSF3;EDN1;CSF2;CCL20;SOD2;TNF;MMP9;ICAM1;TYMP;PSMB9;CYP27B1;IL6;MMP13;MIR221;IL1B;SAA1;XAF1;S100A9;S100A8;BIRC3
Meningitis, Bacterial	7/37	9.905565340743176E-10	8.250160692273216E-8	0	0	35.03503503503504	726.3727688980832	C3;CSF2;MMP13;IL1B;MMP9;CXCL5;TLR2
Contact Dermatitis	9/87	1.0051919839251743E-9	8.301703208417322E-8	0	0	19.157088122605362	396.8982238486164	IL1A;CSF2;KRT4;IL1B;SAA1;PI3;TNF;CXCL14;S100A8
Nasopharyngeal carcinoma	21/782	1.0361811205426262E-9	8.486323377244109E-8	0	0	4.973003694231315	102.88012728848862	STAT5A;EDN1;CSF2;BCL2A1;TNFAIP2;SOD2;TNF;MMP9;ICAM1;TYMP;PSMB9;IL1A;IL6;MMP13;IFI27;IL1B;SAA1;MAP3K8;XAF1;BIRC3;TLR2
Septic Shock	7/38	1.2088723754586308E-9	9.818841079344977E-8	0	0	34.1130604288499	700.4631814360791	CSF3;EDN1;IL6;IL1B;SAA1;SAA2;TNF
Acute Coronary Syndrome	13/255	1.2181889713195287E-9	9.813410827974039E-8	0	0	9.44081336238199	193.7811960063498	STAT5A;ITGB3;CYP4F3;SOD2;TNF;MMP9;CXCL5;ICAM1;IL1A;IL6;IL1B;S100A9;TLR2
CNS disorder	10/124	1.3481575228153445E-9	1.0772107426202606E-7	0	0	14.934289127837514	305.0257911379266	SOCS3;CSF3;IL6;CSF2;OAS2;OAS3;ADAM8;SOD2;TNF;ICAM1
Cirrhosis	16/433	1.456236533583621E-9	1.1541848912951473E-7	0	0	6.842870584210075	139.23469640565798	NANOS1;CSF3;EDN1;PDGFB;CXCL1;SOD2;TNF;MMP9;CXCL5;ICAM1;SOCS3;IL6;MIR221;IL1B;S100A9;TLR2
Malignant neoplasm of pancreas	32/1846	1.4759163319457825E-9	1.1604244568290521E-7	0	0	3.2101440552144775	65.27502683856478	SERPINA3;CSF3;CSF2;PLAT;VTCN1;TNF;CXCL14;CXCL5;ICAM1;TYMP;C3;CYP27B1;SOCS3;P2RY6;PPARGC1A;IL32;CCL20;LIF;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;ADAM8;LTB;S100A9;S100A8;BIRC3;TLR2
Meningitis	9/91	1.5088078386800778E-9	1.1768701141704607E-7	0	0	18.315018315018314	372.01366316401595	IL6;CSF2;OAS2;OAS3;CXCL1;TNF;MMP9;ICAM1;TLR2
Renal Cell Carcinoma	27/1348	1.888028380036955E-9	1.461066371575055E-7	0	0	3.7091988130563798	74.50939442706544	CSF2;VTCN1;TNF;ICAM1;C3;CYP27B1;SOCS3;ZC3H12A;MAP3K8;PPARGC1A;EDN1;LIF;INHBA;SOD2;MMP9;PSMB9;BST2;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;XAF1;S100A9;IRF9;BIRC3
Alzheimer's Disease	33/1982	2.0868803089920338E-9	1.6023327872479458E-7	0	0	3.0833053032851216	61.62785939389708	SERPINA3;CSF3;CSF2;ITGB3;PDGFB;PLAT;CXCL1;TNF;ICAM1;RND1;C3;SOCS3;P2RY6;S100A12;PPARGC1A;EDN1;MRGPRX3;MX1;LIF;SOD2;MMP9;PSMB9;IL1A;IL6;IFI27;IL1B;IRF7;S100A9;S100A8;CFB;IRF9;BIRC3;TLR2
Glioma	35/2211	2.1596574732142428E-9	1.6453576470348509E-7	0	0	2.9314705931621354	58.4925596911422	CSF3;IFITM1;CSF2;BCL2A1;ITGB3;PDGFB;TNFAIP2;PLAT;CXCL1;CXCL3;TNF;CXCL2;ICAM1;MYLK;TYMP;CYP27B1;SOCS3;EDN1;CCL20;LIF;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;IRF7;ADAM8;XAF1;S100A9;IRF9;HBEGF;TLR2
Juvenile rheumatoid arthritis	10/131	2.3094917797677357E-9	1.7459757855044083E-7	0	0	14.13627367825841	281.11730768132236	C3;IL32;IL1A;IL6;CSF2;CCL20;IL1B;VTCN1;TNF;PSMB9
Myocardial Ischemia	16/448	2.37328244270777E-9	1.7805053318268673E-7	0	0	6.613756613756613	131.34253864484023	STAT5A;EDN1;MX1;SOD2;TNF;CXCL2;MMP9;ICAM1;TYMP;SOCS3;IL1A;IL6;IL1B;ZC3H12A;MAP3K8;TLR2
Nasal Polyps	12/219	2.4336343524794778E-9	1.8119513951642657E-7	0	0	10.147133434804667	201.25702768759794	SOCS3;IL1A;IL6;CSF2;IL1B;PDGFB;TNF;S100A9;MMP9;S100A8;ICAM1;TLR2
Pustulosis of Palms and Soles	8/67	2.783838060352917E-9	2.0571098088081555E-7	0	0	22.111663902708678	435.5872916338915	IL6;CSF2;VNN1;TNIP1;IL1B;TNFAIP3;SOD2;TNF
Endometriosis	20/749	3.0233566770882993E-9	2.2174290613749108E-7	0	0	4.94486475794887	97.00290827433807	CSF2;ITGB3;CXCL1;INHBA;SOD2;TNF;CXCL14;MMP9;CXCL5;ICAM1;C3;IL1A;IL6;MMP13;IFI27;IL1B;METTL7A;PPARGC1A;BIRC3;HBEGF
Dengue Fever	11/177	3.1319918483303254E-9	2.280090065584477E-7	0	0	11.508683825068006	225.35840476750397	BST2;IL6;CSF2;OAS1;OAS2;OAS3;IL1B;IFI6;PLAT;XAF1;TNF
Aspiration Pneumonia	5/12	3.213466359855327E-9	2.3222020135778053E-7	0	0	77.1604938271605	1508.9441064470468	IL1A;EDN1;CXCL1;CXCL2;TNF
Complicated pneumoconiosis	5/12	3.213466359855327E-9	2.3052516339166533E-7	0	0	77.1604938271605	1508.9441064470468	IL1A;IL6;IL1B;TNF;ICAM1
Vasculitis	10/136	3.3284942148041846E-9	2.3704667494996757E-7	0	0	13.616557734204793	265.8053625131844	SERPINA3;IL1A;IL6;IL1B;S100A12;TNF;S100A9;MMP9;S100A8;ICAM1
Graft-vs-Host Disease	12/226	3.474323628981851E-9	2.4565217716283186E-7	0	0	9.83284169124877	191.52277301884192	IL1A;CSF3;IL6;CSF2;TNFSF14;BCL2A1;IL1B;TNF;S100A9;S100A8;ICAM1;TYMP
Hepatic Veno-Occlusive Disease	6/25	3.51004763738199E-9	2.4640534414421566E-7	0	0	44.44444444444444	865.228276784757	CSF3;IL6;IL1B;TNF;MMP9;TYMP
Polymyositis	9/100	3.517701686488563E-9	2.4519129201992625E-7	0	0	16.666666666666664	324.42429984271416	CYP27B1;IL1A;IL6;FAM167A;IL1B;TNFAIP3;TNF;MMP9;ICAM1
Acute anterior uveitis	7/44	3.5745373564515174E-9	2.4739826154370076E-7	0	0	29.46127946127946	573.0050949482437	CYP27B1;IL1B;SOD2;TNF;CFB;PSMB9;TLR2
Osteosarcoma	24/1103	3.6666405997073475E-9	2.519982084889777E-7	0	0	4.0294147275108285	78.26731121995422	CXCL6;CSF3;EDN1;CSF2;ITGB3;PDGFB;LIF;PLAT;TNF;MMP9;ICAM1;CYP27B1;SOCS3;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;S100A12;S100A9;PPARGC1A;S100A8;BIRC3
Measles	10/138	3.8366472037061835E-9	2.61851171652947E-7	0	0	13.419216317767042	260.0465240979124	IL1A;CSF3;IL6;EDN1;CSF2;CCL20;IL1B;MX1;TNF;TLR2
Coronary Arteriosclerosis	20/760	3.873620036164021E-9	2.6255129458910343E-7	0	0	4.873294346978557	94.39121031806229	CSF3;EDN1;CSF2;BCL2A1;ITGB3;TNFAIP3;SOD2;TNF;MMP9;CXCL5;ICAM1;C3;IL1A;IL6;MMP13;IL1B;S100A12;ADAM8;S100A9;TLR2
Adenocarcinoma	30/1712	4.402094311656425E-9	2.963272801024612E-7	0	0	3.2450674974039457	62.43894544828268	IFITM1;CSF2;ITGB3;PLAT;VTCN1;TNF;CXCL14;CXCL5;ICAM1;TYMP;CYP27B1;SOCS3;STAT5A;IL32;MYEOV;INHBA;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;ADAM8;XAF1;S100A9;S100A8;BIRC3;HBEGF
AA amyloidosis	6/26	4.5431486843568474E-9	3.037419406112864E-7	0	0	42.73504273504273	820.9250223279038	IL1A;IL1B;SAA1;SAA2;TNF;TLR2
Diabetes Mellitus	28/1507	4.663157464118241E-9	3.09658861874014E-7	0	0	3.4407333677406666	66.00555990853876	SERPINA3;CSF3;CSF2;TNFAIP3;VTCN1;TNF;CXCL5;ICAM1;C3;SOCS3;ZC3H12A;S100A12;SPRR2A;PPARGC1A;STAT5A;EDN1;TNFSF14;CCL20;LIF;SOD2;MMP9;IL1A;IL6;IL1B;S100A9;S100A8;CFB;TLR2
Hypertensive disease	26/1310	4.895899486885202E-9	3.229322158195152E-7	0	0	3.675431156347187	70.32888936404454	SERPINA3;CSF2;PDGFB;PLAT;TNF;CXCL2;CXCL5;ICAM1;MYLK;C3;CYP27B1;P2RY6;C1QTNF1;S100A12;PPARGC1A;STAT5A;EDN1;TNFSF14;CYP4F3;SOD2;MMP9;IL1A;IL6;VNN1;IL1B;TLR2
Hamman-Rich syndrome	12/233	4.900324081854697E-9	3.210692338431198E-7	0	0	9.537434430138292	182.48893175834914	IL1A;CSF3;IL6;EDN1;CSF2;MMP13;IL1B;PDGFB;TNF;CXCL14;CXCL2;MMP9
Toxoplasmosis	7/46	4.94880756457966E-9	3.2209854797807215E-7	0	0	28.18035426731079	538.9244536957048	SOCS3;IL1A;IL6;CSF2;IL1B;ICAM1;TLR2
Acute pancreatitis	9/104	4.990830573431549E-9	3.226965978663504E-7	0	0	16.025641025641026	306.3407611130188	IL1A;IL6;EDN1;IL1B;TNFAIP3;TNF;S100A9;ICAM1;TLR2
Bladder Neoplasm	25/1217	5.192310859561478E-9	3.335296152141844E-7	0	0	3.8041328098846585	72.5679683897107	CSF3;CSF2;BCL2A1;CXCL1;TNF;CXCL5;ICAM1;MYLK;TYMP;CYP27B1;EDN1;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;LTB;XAF1;S100A9;S100A8;BIRC3;HBEGF
Plaque, Amyloid	12/235	5.394816893540657E-9	3.442874053877765E-7	0	0	9.456264775413711	180.0267345516957	SERPINA3;IL1A;IL6;CSF2;IL1B;SAA1;S100A12;SOD2;TNF;S100A9;MMP9;S100A8
Periodontitis	12/237	5.93379328572323E-9	3.7624077685218004E-7	0	0	9.376465072667603	177.61464745668346	C3;IL1A;IL6;MMP13;CCL20;IL1B;TNF;CXCL2;MMP9;CXCL5;ICAM1;TLR2
Cardiovascular Diseases	20/787	6.989662965346903E-9	4.403487668168549E-7	0	0	4.706103816650195	88.3751399997728	EDN1;CSF2;ITGB3;PLAT;SOD2;TNF;MMP9;CXCL5;ICAM1;IL1A;IL6;VNN1;MIR221;IL1B;ZC3H12A;SAA1;S100A9;PPARGC1A;S100A8;TLR2
Chronic Periodontitis	10/148	7.557586210246122E-9	4.730952692630502E-7	0	0	12.512512512512513	233.99291769389455	IL1A;IL6;EDN1;CSF2;MMP13;IL1B;TNF;MMP9;ICAM1;TLR2
Liver carcinoma	45/3593	7.628173187198956E-9	4.744916840746287E-7	0	0	2.3193246126727893	43.35146452668029	CXCL6;SERPINA3;CSF3;CSF2;PDGFB;IFI6;PLAT;CXCL1;TNF;CXCL5;ICAM1;RND1;TYMP;C3;CYP27B1;SOCS3;ZC3H12A;MAP3K8;PPARGC1A;STAT5A;IL32;EDN1;TNFSF14;CCL20;CYP4F3;LIF;INHBA;SOD2;MMP9;BST2;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;SAA1;LTB;XAF1;S100A9;S100A8;IRF9;BIRC3;HBEGF;TLR2
Diabetic Nephropathy	17/561	8.394683764444687E-9	5.188864907985055E-7	0	0	5.611672278338945	104.35279021682754	STAT5A;EDN1;CCL20;ITGB3;SOD2;TNF;MMP9;ICAM1;CYP27B1;IL1A;IL6;IL1B;SAA1;S100A9;PPARGC1A;S100A8;TLR2
Malignant neoplasm of lung	36/2449	8.51736878902237E-9	5.231793778656991E-7	0	0	2.7221995372260785	50.581620719699956	CXCL6;CSF3;CSF2;BCL2A1;ITGB3;PLAT;CXCL1;VTCN1;TNF;CXCL14;CXCL5;ICAM1;MYLK;TYMP;CYP27B1;SOCS3;MAP3K8;PPARGC1A;STAT5A;IL32;EDN1;CCL20;CYP4F3;SOD2;MMP9;IL1A;IL6;MMP13;IFI27;MIR221;IL1B;IRF7;ADAM8;S100A8;BIRC3;HBEGF
Superficial ulcer	8/77	8.59011519001871E-9	5.243705098602727E-7	0	0	19.24001924001924	357.3382143580407	IL1A;IL6;MMP13;IL1B;ADAM8;TNF;MMP9;TLR2
Esophageal Neoplasms	18/637	8.626514051509816E-9	5.233418524582622E-7	0	0	5.2328623757195185	97.16601437588005	IL32;CSF3;IFITM1;BCL2A1;CXCL1;VTCN1;SOD2;TNF;CXCL2;MMP9;ICAM1;IL6;TNIP1;IL1B;ZC3H12A;XAF1;S100A9;IVL
Congestive heart failure	21/884	9.057051367077693E-9	5.460901891757028E-7	0	0	4.399195575666163	81.47188007934528	SERPINA3;CSF3;EDN1;CSF2;LIF;PLAT;SOD2;TNF;CXCL2;MMP9;MYLK;CYP27B1;IL1A;IL6;P2RY6;MMP13;MIR221;IL1B;ZC3H12A;RBM20;PPARGC1A
Malignant tumor of cervix	21/884	9.057051367077693E-9	5.427603709490218E-7	0	0	4.399195575666163	81.47188007934528	STAT5A;TNFSF14;BCL2A1;CCL20;TNFAIP2;PLAT;VTCN1;TNF;MMP9;ICAM1;TYMP;PSMB9;SOCS3;IL1A;IL6;IL1B;S100A9;S100A8;BIRC3;HBEGF;TLR2
Leishmaniasis, Cutaneous	7/50	9.073221551916384E-9	5.404340691650559E-7	0	0	25.925925925925927	480.0947005099567	IL1A;IL6;IL1B;CXCL3;TNF;CXCL5;TLR2
Acute myocardial infarction	12/247	9.42758793751182E-9	5.581586400594347E-7	0	0	8.99685110211426	166.25843957781166	SERPINA3;IL1A;IL6;EDN1;ITGB3;IL1B;PLAT;TNF;PPARGC1A;MMP9;ICAM1;TLR2
Allergic asthma	11/197	9.609002684952762E-9	5.654926849563817E-7	0	0	10.340289528106787	190.88759107025535	C3;SERPINA3;IL6;CSF2;IL1B;IRF7;S100A12;TNF;MMP9;MYLK;TLR2
Diabetes Mellitus, Experimental	9/113	1.0417572003252223E-8	6.094279621902551E-7	0	0	14.749262536873156	271.08808024921166	IL6;EDN1;CCL20;IL1B;SOD2;TNF;PPARGC1A;MMP9;ICAM1
Streptozotocin Diabetes	9/113	1.0417572003252223E-8	6.058218795737447E-7	0	0	14.749262536873156	271.08808024921166	IL6;EDN1;CCL20;IL1B;SOD2;TNF;PPARGC1A;MMP9;ICAM1
